author,timestamp,tweet_text
Rekt Capital@rektcapital·3 janv.,2025-01-03T15:34:41.000Z,"People think #BTC will never see another Bear Market because it is mainstream & too mature of an asset

It’s likely one will occur after this Bull Market

The beginnings of a new Bear Market will begin later this year & majority of the downside will occur in 2026

$BTC #Bitcoin"
