author,timestamp,tweet_text
Richard Byworth ∞/21M@RichardByworth·3 janv.,2025-01-03T16:52:22.000Z,"At the end of every episode of @SyzTheFuture, I ask the guest about where they are allocating their own capital.

Here is a compilation of the answers from each guest from 2024! 

Enjoy and happy new year!!! 
@KnightLegg @englishfuturist @JeffBooth @Excellion @woonomic"
