date,Open,High,Low,price,volume,market_cap,increase_volume,increase_market_cap,increase_price,MA7_volume,MA7_market_cap,MA7_price,MA30_volume,MA30_market_cap,MA30_price,volume_lag_7,market_cap_lag_7,price_lag_7,volume_lag_30,market_cap_lag_30,price_lag_30,label,DFF,NFINCP,FINCP,DPRIME,DPCREDIT,DTWEXBGS,CPIAUCSL,DGS3MO,DGS1,DGS30,negative,neutral,positive,increase_negative,increase_neutral,increase_positive,MA7_negative,MA7_neutral,MA7_positive,MA30_negative,MA30_neutral,MA30_positive
2019-04-11,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365,90910170843.01656,0.16189888773756192,-0.026868422667738992,-0.05224469546939126,13454086193.965895,91038803744.19345,5176.885317782714,9827887467.903162,77175122374.91194,4393.4444169225,18855926362.82394,87702694241.5157,4924.082434374,7663407757.045644,68498276266.69132,3901.113915142,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.629,255.233,2.43,2.44,2.94,0.19199504469482534,0.666501292337974,0.1415036427400385,2.0083101111967805,0.14704359200028438,-0.6015310135377537,0.15918540442526594,0.6628312184095163,0.17798337973931827,0.12429999543529752,0.66956078366752,0.2061392162577206
2019-04-12,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.11,89654032271.94342,-0.03804042039842091,-0.013817360141608712,0.006832838054150874,13277120157.772074,91300799692.01599,5185.487673077571,10024415010.56822,77878264911.42723,4433.2579852451,14519514536.466747,87820060637.1856,5029.810426006,7384926003.158222,68559756176.48486,3895.619863392,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.3517,255.233,2.44,2.44,2.97,0.023758168565109313,0.6356284841895103,0.34061336005106563,-0.876256345038109,-0.04632070260534231,1.407099587371181,0.14429497596857904,0.6479535038887019,0.2077515224649824,0.11637493134341641,0.6709046750398032,0.2127203891418521
2019-04-13,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359,90555419467.78564,-0.12735090945167077,0.01005406196464302,0.008378655540993455,13166647813.26362,91519393823.9615,5194.906881509857,10158178017.086523,78610308285.44409,4474.334578851033,12362742813.212751,89025260544.16714,5066.740036243,7576546206.104515,68594118247.27996,3900.376687091,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.399,255.233,2.4366666666666665,2.4366666666666665,2.966666666666667,0.1216097915418107,0.7208213034001264,0.15756892141970716,4.11865176848707,0.1340292660409097,-0.5373965325491519,0.1261677685048324,0.6537745762563985,0.22005766191171053,0.11890852201863517,0.6678681579453213,0.21322331526210442
2019-04-14,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333,90502450269.78592,-0.13812740859010655,-0.0005849368078800485,0.01069382295888673,12638417438.187689,91476722631.50797,5191.371522167428,10223877625.904001,79330205358.38202,4516.3186148101995,13686230210.00485,90801148616.96054,5212.309923024,8017629319.948978,68905538081.64816,3928.041328852,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.4463,255.233,2.4333333333333336,2.4333333333333336,2.9633333333333334,0.354377351119183,0.1570869488641619,0.4885356870945542,1.9140527800127378,-0.7820722721107436,2.100457137694496,0.17290690335920342,0.5434951240676597,0.2835979736747736,0.1259510764306723,0.6498354132632378,0.22421350471879578
2019-04-15,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124,0.10559077186300433,0.009950968221199384,-0.014026285549070476,12126742907.22066,91278465467.9227,5164.345057519858,10334564384.737263,80024791405.01126,4552.670977832033,14625045141.83146,92790837421.45811,5303.985428527,7722720660.064434,70565455877.48416,4024.229285339,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.4936,255.233,2.43,2.43,2.96,0.06427541634184303,0.36941830010619015,0.5663062948733568,-0.8186243671079698,1.351680408699248,0.1591912522119401,0.13173295952106553,0.5430550259053183,0.32521201703481745,0.12129704942929302,0.6415866125021714,0.23711633272983665
2019-04-16,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234,0.01680583464493663,-0.004198394664595517,0.032419898374578225,11831314183.411478,91066375187.63365,5170.762077794,10499097092.98032,80709787740.23811,4595.1194631003,13296916759.138676,92503923214.35571,5235.702335987,6292934445.182644,70469401195.5264,4007.166919858,1.0,2.41,325.247144026,515.989587285,5.5,3.0,114.6745,255.233,2.43,2.45,2.99,0.018897266971180174,0.7147585805505514,0.26634416077286,-0.7059954171175374,0.9348218005039068,-0.5296817937854239,0.11981922848262516,0.5493250048452246,0.3308557716064211,0.11847714718841225,0.6421257241958714,0.23939712336594565
2019-04-17,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02484,0.043566737728572745,0.02174430160311526,-0.001801261926801001,11807872027.498945,91006120507.75,5161.754111087999,10673408138.704222,81457147136.41351,4636.8074208982,11882218008.812408,93420224932.21043,5334.16546243,6488791545.70765,70577660287.76285,4020.470961551,1.0,2.42,325.247144026,515.989587285,5.5,3.0,114.5128,255.233,2.44,2.44,2.99,0.03244025912135835,0.8205828428268432,0.14697689600288863,0.7166640642179799,0.1480559522556265,-0.4481692574885039,0.11533618547933001,0.5835425360393368,0.30112128042206726,0.11930121624165733,0.6403613375022348,0.2403374421565205
2019-04-18,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226,-0.05585822762130223,0.005040389080983792,0.007237053106417607,11416105377.772432,91371409030.96223,5198.007451662571,10823181824.849997,82211105690.89037,4679.123083641133,13805935888.294365,90910170843.01656,5055.483612262,6570358755.835549,70848433871.19691,4039.787113996,1.0,2.43,309.700273061,519.498303293,5.5,3.0,114.7057,255.233,2.42,2.44,2.96,0.05707632098346946,0.8337013125419617,0.1092223804444074,0.7594286398868794,0.01598677065916506,-0.2568738120428072,0.09606208209199345,0.6074282532113351,0.2965096715226914,0.12104184207606027,0.6409630334769026,0.2379951220471134
2019-04-19,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589,-0.03083556624415051,-0.0001192326053996485,0.0016396180687981386,11050629039.459864,91914553873.37874,5230.569628365,10948172581.82165,82958696985.6183,4720.5444927485,13280752283.11,89654032271.94342,5090.02691307,6972695205.772387,71028307327.02095,4075.319876766,1.0,2.44,309.700273061,519.498303293,5.5,3.0,114.6961,255.233,2.425,2.445,2.9675000000000002,0.009162175003439132,0.7989189326763153,0.19191888906061647,-0.8394750249215835,-0.04172043313641263,0.7571388600004043,0.09397694015461201,0.6307554601380215,0.2752676042383415,0.10405426424510159,0.6554875312309467,0.24045820298291445
2019-04-20,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514,0.12675806184086091,0.010183000221481149,0.008611288348886036,11120933957.518673,92464880964.79439,5263.581365539286,11099323032.03577,83726586773.82152,4765.193607880967,11589436401.65359,90555419467.78564,5132.674495269,7547057321.641651,71371015461.59837,4024.283201515,1.0,2.44,309.700273061,519.498303293,5.5,3.0,114.72003333333333,255.233,2.4299999999999997,2.45,2.975,0.09376436840587603,0.6532763780042943,0.2529592499033444,9.23385477473203,-0.18229954093606215,0.3180529084005311,0.0899990225637642,0.621106185081474,0.28889479402171825,0.09905220280756424,0.6601886066837751,0.24075918901451301
2019-04-21,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07529,0.02954507044147104,-0.0013899551833226496,-0.0025896671846186914,11470920258.197351,93004029015.26428,5286.7676374342855,11273885224.597065,84508407588.51814,4809.5911613612,9988617584.47333,90502450269.78592,5187.562407627,7201655912.385315,70821862182.1768,4017.939706485,1.0,2.44,309.700273061,519.498303293,5.5,3.0,114.74396666666667,255.233,2.435,2.455,2.9825,0.15405507601628246,0.6418442902239886,0.20410063024610278,0.6430023327137149,-0.01749961909724913,-0.19314818365373265,0.06138155469192126,0.6903572338471635,0.24826121447193952,0.09567107596613282,0.6600468481781815,0.24428207408143576
2019-04-22,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386,0.03941312933655477,0.0034931377812939157,0.012643890980842376,11740268733.662317,93461567601.55354,5330.0118176192855,11478841496.652956,85298365169.17828,4855.688352541766,11043323425.062246,91403037276.36124,5114.800175994,6780074591.640198,70907079960.58142,4034.593701872,1.0,2.44,309.700273061,519.498303293,5.5,3.0,114.7679,255.233,2.44,2.46,2.99,0.05126115774037312,0.6857110718265176,0.26302776895463464,-0.66725434133079,0.06834489652812914,0.2887161036077058,0.05952237489171127,0.7355419155214961,0.2049357107692649,0.09545322134866481,0.6605033352575472,0.24404344210576584
2019-04-23,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50925,0.15674206734375234,0.03906937731910897,0.03219636761505757,12272601314.090086,94501954189.15025,5374.484972588429,11753153657.632421,86210010239.82002,4907.936802780834,11228915692.474398,91019291252.33234,5280.621477906,6725878926.084825,70952645246.25719,4024.480055518,1.0,2.44,309.700273061,519.498303293,5.5,3.0,115.1563,255.233,2.45,2.43,2.98,0.18763725180178875,0.7602722272276878,0.052090498851612176,2.660417752406834,0.10873552792805707,-0.8019581770448108,0.08362808701036964,0.7420438650468012,0.1743280447805152,0.10053559391399172,0.6554111828011048,0.24405322169129123
2019-04-24,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889,0.057338971579821145,-0.00476550535945392,-0.01925334469893254,12857549761.90555,95192682260.17796,5404.936464415,12048768690.890602,87117123550.33775,4958.422416811466,11718122917.424685,92998442173.02484,5271.109695488,6944311054.387526,70620139354.68639,3969.701717355,1.0,2.44,309.700273061,519.498303293,5.5,3.0,115.4172,255.233,2.44,2.42,2.94,0.12005977304319713,0.5934644175826439,0.2864758246245661,-0.36014958708720224,-0.21940537043330402,4.499579211952581,0.09614516042777518,0.7095983757262012,0.19425646315504055,0.10251075313520965,0.6533523018453257,0.24413694484223886
2019-04-25,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349545,96673539421.03676,-0.08043464972090848,-0.011856866928756402,-0.04429100676912419,13354306724.068518,95650732105.25432,5395.237792439571,12279495412.558718,88007471757.24435,5000.447291790901,11063569340.208778,93467190505.50226,5309.256996284,7619066425.306097,69963093213.83963,3980.620043073,1.0,2.44,312.148889964,516.88647498,5.5,3.0,115.7692,255.233,2.43,2.42,2.94,0.10985330756132795,0.6307386060555776,0.25940811882416404,-0.08501153403144387,0.06280778993416745,-0.09448513093862282,0.10368472993889781,0.6806037033710035,0.21571156863786295,0.10574171663488062,0.6524999628605666,0.24175832140446277
2019-04-26,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978777,92930968586.58691,0.05247358834942807,-0.03871349758024312,0.004370311904735415,14008801250.648054,95575721022.07262,5387.567870721571,12498193294.708033,88733980916.14688,5040.266741816333,10722417914.922018,93456046168.8589,5317.962149987,8742943136.499285,71135693819.5109,4069.689197198,1.0,2.44,312.148889964,516.88647498,5.5,3.0,115.4749,255.233,2.42,2.41,2.92,0.0013770428486168,0.0125811053439974,0.9860418438911438,-0.9874647119946932,-0.9800533767503542,2.8011217550192318,0.10257256820249464,0.5682697280378154,0.32915770504222397,0.10429081677840513,0.6275914575735452,0.26811772767330777
2019-04-27,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114,-0.15060513136071416,0.0017723611436456504,0.0019454726083940822,14139867818.545135,95388287695.8806,5374.81894798,12647977821.473595,89452578375.5416,5080.717112946367,12081570828.065258,94407709107.69514,5363.756655489,8505501000.37799,71537752042.50969,4061.003062397,1.0,2.44,312.148889964,516.88647498,5.5,3.0,115.49036666666667,255.233,2.4266666666666667,2.4133333333333336,2.933333333333333,0.2455189825966954,0.6124947782605886,0.14198623970150942,177.294366688235,47.68370159167433,-0.856003839409898,0.12425179880118312,0.5624437852172859,0.31330441787053326,0.1080752646464493,0.6208656604046345,0.27105907620117636
2019-04-28,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.1728,-0.1365408124667884,0.0049739119000041685,0.0036826252583855267,13966384399.646042,95285750394.60881,5366.829225781571,12742969809.224089,90163147014.8837,5119.549914273034,12438521689.224068,94276486623.07529,5349.866310892,8374378124.41559,72241666333.91006,4128.954215703,1.0,2.44,312.148889964,516.88647498,5.5,3.0,115.50583333333333,255.233,2.433333333333333,2.4166666666666665,2.9466666666666668,0.3429335031658411,0.6322166621685028,0.02484982209280128,0.3967698120074274,0.03219926864343555,-0.8249842932312186,0.15123443125112007,0.5610684097807879,0.2876971595629188,0.11809924953222387,0.6124633919816601,0.2694373600617522
2019-04-29,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891,0.052902644318600985,-0.003073441409912448,-0.006660607417992974,13807693195.5248,95095089090.68495,5344.138936324285,12859398424.75404,90836711990.35019,5156.018450653666,12928762753.316998,94605807380.386,5417.509437289,8325065858.569811,73064228988.92351,4164.621319669,1.0,2.45,312.148889964,516.88647498,5.5,3.0,115.5213,255.233,2.44,2.42,2.96,0.16681089547152314,0.6467801208297411,0.18640899072246,-0.5135765565872572,0.023035550204079817,6.501421540416606,0.16774153664128436,0.555506845352677,0.27675161981546526,0.12083763819698562,0.6176673620366525,0.2614950013751117
2019-04-30,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856,0.09718325633044339,-0.00021158767102567646,0.008996001721507487,13523576758.084528,94373581355.832,5303.289067673,13051676352.910023,91493245926.635,5192.798320119433,14955243755.468807,98301997365.50925,5591.93356269,7198090848.707396,73555425132.99469,4202.588398158,1.0,2.45,312.148889964,516.88647498,5.5,3.0,115.3268,255.233,2.43,2.39,2.93,0.14193419559991782,0.3907494316143649,0.467316364337291,-0.14913114518860732,-0.39585429571787034,1.5069411219175979,0.16121252861244567,0.5027178745507738,0.33606960059913366,0.12534579474978555,0.6146322148412366,0.26002199170894985
2019-05-01,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956,-0.02922374601645103,0.01516815797199695,0.015611513955791285,13062825189.852812,93921060952.00638,5289.653181194286,13207651429.466251,92178389468.39828,5232.354779559732,15812762052.13293,97833538670.21889,5484.270138274,7908248777.82402,74111589590.54083,4202.125149714,1.0,2.45,312.148889964,516.88647498,5.5,3.0,115.0008,255.296,2.43,2.39,2.92,0.16738170340734843,0.5389422080996964,0.2936760888616037,0.17929088687804093,0.3792526987770124,-0.3715690027716651,0.16797280437875298,0.4949289874817812,0.3370982097758533,0.12271475228217424,0.6102041639327351,0.26708108564579647
2019-05-02,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.52024,96371996506.18764,-0.04353293149664923,0.01802233684630907,0.017993492341633662,12705491215.162909,93877983392.74222,5324.569797289571,13149778723.204739,92655566428.78621,5252.2788615703,14540868075.349545,96673539421.03676,5241.366292456,13775711440.36564,82056687694.54987,4888.060144806,1.0,2.41,304.963585938,539.186328125,5.5,3.0,115.5607,255.296,2.47,2.41,2.94,0.1716868616174906,0.5810851421828072,0.24722799081355326,0.02572060220742848,0.07819564593336682,-0.15816098010600826,0.1768061692439191,0.48783563549995684,0.33535819148862317,0.12719256253327946,0.6062336022207602,0.26657383630236575
2019-05-03,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70952,0.21665896447050578,0.04264561036937743,0.04538084836054448,12611794473.557741,94956679183.18831,5391.7782795329995,13000461844.978495,93058567709.10968,5277.390567408666,15303879600.978777,92930968586.58691,5264.272697961,19127508756.52993,88391800710.00502,4981.380898514,1.0,2.4,304.963585938,539.186328125,5.5,3.0,115.2635,255.296,2.43,2.41,2.93,0.11998876480696098,0.5686437249183655,0.3113675154124697,-0.30111853827062374,-0.021410661469860263,0.2594347201053266,0.19375070095225394,0.5672731525820095,0.23897614456309832,0.12908379256354563,0.5990294231665453,0.2718867858878428
2019-05-04,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01292,0.05846707750768588,0.012651395928262352,0.014931180269643752,12969707544.78931,96193450443.99715,5469.756021784,12888745242.949888,93526913722.72627,5307.2664326647,12999036803.344814,93095675824.35114,5274.514196298,18855926362.82394,87702694241.5157,4924.082434374,1.0,2.4,304.963585938,539.186328125,5.5,3.0,115.30233333333332,255.296,2.4333333333333336,2.4033333333333333,2.9233333333333333,0.039126233129269015,0.6709344394998077,0.2899393475997974,-0.673917527260026,0.1798854187586913,-0.06881953560340533,0.1642660224569073,0.5756216756161836,0.2601123028342823,0.13030945659455878,0.610348994595362,0.25934155142439125
2019-05-05,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424,-0.07427148692770172,0.0036816576717691187,-0.007048590560505833,13416672344.94423,97417588890.24733,5539.098137974142,12883191137.001493,94003834856.08421,5332.250520758967,11224137756.93043,93558725514.1728,5293.938255503,14519514536.466747,87820060637.1856,5029.810426006,1.0,2.4,304.963585938,539.186328125,5.5,3.0,115.34116666666667,255.296,2.4366666666666665,2.396666666666667,2.916666666666667,0.10930340759057015,0.7136623057935919,0.17703428825230466,1.793609270523003,0.06368411543404826,-0.38940923431798335,0.1308902945175829,0.5872567675626249,0.2818529408570685,0.12968653125551385,0.6094786552606413,0.2608348156670875
2019-05-06,5772.581488954,5782.449597263,5653.180375054,5742.762539512,13146879015.17897,101114541293.67438,-0.08402574176543379,-0.00992045642312616,-0.0063278113385110855,13606523015.045752,98538069324.64098,5608.253156320429,12909329010.400366,94406810881.06781,5354.784604201267,11817924324.4683,93271178252.91891,5258.677411088,12362742813.212751,89025260544.16714,5066.740036243,1.0,2.4,304.963585938,539.186328125,5.5,3.0,115.38,255.296,2.44,2.39,2.91,0.1276173294099862,0.6393018557573669,0.2330808274564333,0.16755124312333006,-0.10419556901430613,0.31658578548497096,0.12529121365164905,0.5861884439808572,0.288520346104779,0.1256571007762455,0.6081195905583451,0.26622331173921493
2019-05-07,5740.528083725,5992.989650411,5739.282096674,5855.204284185,11666659860.559153,104603047921.53436,-0.11259091628597202,0.03450054347502858,0.019579730817592598,13420841753.21322,100159727138.92607,5686.713128042429,12842009998.752176,94866874191.22026,5376.214416239966,12966428693.386885,93251443221.53856,5305.984482131,13686230210.00485,90801148616.96054,5212.309923024,1.0,2.4,304.963585938,539.186328125,5.5,3.0,115.6104,255.296,2.43,2.37,2.86,0.03374401913759735,0.5957848886027932,0.3704710937056102,-0.7355843497618526,-0.0680695148350853,0.5894533143222921,0.10983547415703185,0.6154792235506327,0.2746853074431103,0.12587512117621255,0.5970109830389271,0.27711389803763153
2019-05-08,5835.957517321,5973.935495865,5798.867412876,5973.935495865,10256612131.840769,104312284389.96188,-0.12086130439829279,-0.0027796850794499697,0.020277893975568922,13087857618.546053,101537782645.57213,5770.301208462714,12696395565.08582,95250922423.50371,5398.5460851512335,12587501074.510923,94665895843.43956,5388.818932923,14625045141.83146,92790837421.45811,5303.985428527,1.0,2.39,304.963585938,539.186328125,5.5,3.0,115.5161,255.296,2.43,2.37,2.89,0.13669385420789398,0.5998924863374522,0.2634136610994896,3.0509061368919936,0.006894430881407397,-0.28897648001436876,0.10545149569996694,0.6241864061560264,0.270362103477094,0.11868181554284872,0.6045907663420895,0.27672742036251285
2019-05-09,5973.099793055,6196.673171019,5973.099793055,6187.660821162,10212135035.336254,107700187588.77213,-0.004336431555838929,0.03247846807903158,0.03577630281494242,12826801158.948343,103156095657.3699,5870.569525039714,12593569507.625738,95757464569.3176,5430.278034657066,12039530252.52024,96371996506.18764,5485.782605123,13296916759.138676,92503923214.35571,5235.702335987,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.8414,255.296,2.43,2.36,2.87,0.00897483399603515,0.5114546827971935,0.4795705024152994,-0.9343435442065626,-0.14742275583446884,0.8205984473757753,0.08220692032547329,0.6142391976723672,0.30355389084877205,0.11557119720137447,0.599276964836289,0.285151841150635
2019-05-10,6184.921253719,6429.716712429,6174.133217691,6386.691489533,12050097748.868092,111855473445.2878,0.17997830102834309,0.03858197417799915,0.03216573663674473,12455671921.680555,104780900561.02396,5963.706584449429,12599165498.96093,96371972853.08685,5465.3622355605,14648002409.742603,100481839119.70952,5734.732073665,11882218008.812408,93420224932.21043,5334.16546243,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.5327,255.296,2.43,2.36,2.89,0.14873883886528863,0.4657816125878266,0.3854795726282256,15.572879111858516,-0.08930032658920367,-0.19619832602963722,0.08631407376237725,0.599544610196576,0.31414132759387997,0.11840177315873662,0.5954343477736147,0.2861638824284637
2019-05-11,6393.002585585,7342.598761177,6391.280169946,7235.877636404,21851165450.129826,120331366139.72372,0.8133600162855429,0.07577539510019389,0.13296182354552616,13362348657.132559,107434942202.41122,6165.923619356428,12867339817.688778,97352679362.97708,5538.042036365234,15504428301.965794,101753074650.01292,5820.358392055,13805935888.294365,90910170843.01656,5055.483612262,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.65986666666667,255.296,2.4233333333333333,2.3466666666666667,2.87,0.12122556380927559,0.7639203168775724,0.1148541151626926,-0.1849770730086952,0.6400825971496021,-0.7020487638823257,0.09804254957380676,0.612828306964828,0.28912915153143653,0.11604279046255163,0.5986816485916013,0.2852755648425521
2019-05-12,7201.642617775,7510.847160734,6844.12606548,6992.035883656,27817884903.01372,126665956942.93056,0.27306184040853737,0.052642889434591576,-0.03369898787691248,15285919163.56097,110940408245.98355,6339.166878616715,13351910905.018902,98586410185.34332,5601.442335384767,14352891358.014853,102127694637.92424,5779.333068834,13280752283.11,89654032271.94342,5090.02691307,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.78703333333333,255.296,2.416666666666667,2.333333333333333,2.85,0.040269774540017005,0.90043838818868,0.059291826871534135,-0.6678112002566264,0.17870721369096182,-0.48376401848948675,0.0881806019951563,0.6395106044498408,0.27230879990561213,0.1165931773283819,0.6075086453915737,0.27589818040323444
2019-05-13,7010.551665358,8054.538413923,6941.761153096,7813.193116445,23280120723.99534,130736126549.27657,-0.16312398282037513,0.032133097989223945,0.11744179327060786,16733525121.963306,115172063282.49814,6634.942675321428,13741600382.430294,99925767088.05968,5690.792956090634,13146879015.17897,101114541293.67438,5742.762539512,11589436401.65359,90555419467.78564,5132.674495269,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.9142,255.296,2.41,2.32,2.83,0.061782622826285605,0.7220074236392975,0.21620995448902244,0.5342182451230459,-0.19816010388929986,2.6465389227671836,0.07877564391177051,0.6513256855758308,0.26989867519598204,0.11459893837119774,0.6075481827328792,0.277852881505545
2019-05-14,7797.7392335,8260.695888689,7711.297934298,8028.236494406,26411583702.337494,141283832937.33533,0.13451231698787913,0.08067935517489239,0.027523110558778166,18839942813.645927,120412175427.61258,6945.375848210142,14289032586.359098,101618479843.64467,5785.4820923166,11666659860.559153,104603047921.53436,5855.204284185,9988617584.47333,90502450269.78592,5187.562407627,1.0,2.38,314.742546875,539.685265625,5.5,3.0,115.942,255.296,2.41,2.32,2.86,0.05396963472917879,0.7986257121794753,0.1474046542102264,-0.1264593139574961,0.1061184220987387,-0.31823372999363675,0.08166501756771072,0.6803029460867853,0.23803204098235575,0.10458534782486424,0.628932808176723,0.26648184707606737
2019-05-15,8002.661523871,8181.247379068,7867.372970654,8181.247379068,24854975386.98828,142098738222.12274,-0.05893657619673328,0.005767859406453501,0.0190590903455094,20925423278.667,125810240260.77841,7260.706117239142,14749420985.089966,103308336541.8367,5887.696999085733,10256612131.840769,104312284389.96188,5973.935495865,11043323425.062246,91403037276.36124,5114.800175994,1.0,2.4,314.742546875,539.685265625,5.5,3.0,115.8561,255.296,2.42,2.3,2.82,0.35384256827334565,0.4749762664238612,0.17118117989351353,5.556326905841369,-0.40525798358327875,0.16130105125023667,0.1126862624342038,0.6624577718134151,0.22485597223864487,0.11423758622258101,0.6324514070539788,0.2533110099100726
2019-05-16,8145.555620727,8318.802551283,7795.804840835,7918.875904937,26901315141.97368,141797888356.1902,0.08233119217075015,-0.0021171888624533764,-0.03206986196289406,23309591865.32949,130681340370.40956,7508.022557778429,15271834300.073277,105000956445.29865,5975.6388133201,10212135035.336254,107700187588.77213,6187.660821162,11228915692.474398,91019291252.33234,5280.621477906,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.0343,255.296,2.4,2.33,2.84,0.19618207453750067,0.5943771451711655,0.2094408162869513,-0.4455667798964517,0.25138283149658014,0.22350375442696385,0.13943015394012745,0.6743038378668398,0.1862660170774523,0.12014707980812502,0.6284386925413326,0.2514142317605423
2019-05-17,7923.05133892,7961.08326911,7083.26499268,7382.337789468,24863829847.22632,129826835593.67896,-0.07573924486570195,-0.08442335003212785,-0.06775432800184394,25140125022.237804,133248677820.17972,7650.257743483428,15710024531.066664,106228569559.32045,6046.013083119434,12050097748.868092,111855473445.2878,6386.691489533,11718122917.424685,92998442173.02484,5271.109695488,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.4481,255.296,2.39,2.33,2.82,0.07934740635100748,0.7421819746494294,0.17847061846405263,-0.5955420160681396,0.24867179143589022,-0.1478708800507487,0.129517092152373,0.7137896038756402,0.1566933093397133,0.12171065138244665,0.6258253302687521,0.25246402250924777
2019-05-18,7393.579773489,7511.650425797,7295.380303288,7332.609911221,20358130230.13385,130597276787.70152,-0.18121502780454,0.005934375512577611,-0.00673606107782599,24926834276.524097,134715236484.17654,7664.076639885857,16019843227.3975,107466239102.06041,6113.458180283999,21851165450.129826,120331366139.72372,7235.877636404,11063569340.208778,93467190505.50226,5309.256996284,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.40293333333334,255.296,2.39,2.3333333333333335,2.8233333333333333,0.0133437796030193,0.9102100133895874,0.0764461942017078,-0.831830929117069,0.22639735870643626,-0.571659498579563,0.11410540869433639,0.7346881319487852,0.15120646348814404,0.12025290000309831,0.6283756202970063,0.25137148296782447
2019-05-19,7328.418962598,8237.723663509,7328.418962598,8186.662732404,18965835929.185444,140199101489.5413,-0.06839008716466258,0.07352239601020517,0.11647323824986973,23662255851.69149,136648542847.97807,7834.737618278428,16294623827.872948,109024340946.08316,6209.081533031233,27817884903.01372,126665956942.93056,6992.035883656,10722417914.922018,93456046168.8589,5317.962149987,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.35776666666666,255.296,2.39,2.3366666666666664,2.8266666666666667,0.13348893697063124,0.838394045829773,0.028117008507251698,9.003832567830083,-0.07890043671610965,-0.6321987143916764,0.12742243189870986,0.7258246544689413,0.14675291800753223,0.12439712540200472,0.6296914574021215,0.2459114202827123
2019-05-20,8172.974801761,8172.974801761,7715.421068381,8004.459953952,19473852816.94717,140450860101.56628,0.02678589489324687,0.0017957220078459264,-0.02225605040877213,23118503293.541748,138036361926.87662,7862.0614522079995,16541033227.502346,110559112645.87888,6297.104976313333,23280120723.99534,130736126549.27657,7813.193116445,12081570828.065258,94407709107.69514,5363.756655489,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.3126,255.296,2.39,2.34,2.83,0.02592541184276335,0.9562350213527679,0.0178395230323076,-0.8057860641405274,0.1405555968689708,-0.36552556692840976,0.1222999731867781,0.7592857398565799,0.11841428494228727,0.12213582684990096,0.6397900788470707,0.23807409605367771
2019-05-21,8004.576724034,8090.522839454,7864.922724498,7984.314133126,18657102217.17845,141099127973.80606,-0.04194088388395025,0.004615620522159744,-0.0025168244880847458,22010720224.233315,138009975503.5153,7855.786829168,16748319245.100822,112119867357.56989,6384.919903721134,26411583702.337494,141283832937.33533,8028.236494406,12438521689.224068,94276486623.07529,5349.866310892,1.0,2.39,314.74871875,529.89196875,5.5,3.0,116.2847,255.296,2.39,2.36,2.84,0.03885060145562001,0.6674792583693158,0.293670134449547,0.4985529136913022,-0.3019715410286425,15.461770525910735,0.12014011129055542,0.7405505321694144,0.1393093535479045,0.11829567769787888,0.6406445777852484,0.24105974619379253
